LD1,LD2,LD3
-1.4888039188857165,-1.9641657419517582,-3.0230014648468098
0.4811449572852483,-0.7671552998944491,-1.6054092351320042
-6.1408743160747905,1.7815883554765826,0.8896553791991694
3.340367673750008,-1.695020887123509,2.866109227662587
3.0378301219252712,-1.5646042930704271,2.6534140078447233
4.8370292923484834,1.493438791043355,-0.4239871561311967
2.7948936653493974,-1.9876031474705536,1.5544540898165686
-5.873857112405408,0.9131092350380952,1.1199673621352355
-0.7306784264640573,-2.781506993972043,-1.3653690505985032
4.5913272825747855,2.8653467142991853,-1.1894377623229275
5.664388335626412,1.521919065563603,-0.2757901179265598
-5.432432387643462,0.9330970597189241,1.287404876692837
-5.664970535514025,1.6638880193726804,0.9072903210346014
-0.005581873289024681,-2.7427090786575214,-1.9011775375293778
2.8078307659609942,-1.95789882947745,1.5402701821410882
-5.5533155063795965,0.9443576218640244,1.2613268160213442
4.267434027116256,2.841782474244742,-1.2913822608644125
1.5921689247962962,-1.136482585162092,-1.7539449747978793
2.9533994465025373,-1.3750216332087297,2.692113160755239
2.8407219522710876,-1.6255287797902453,3.1581916843354216
3.7101275832228082,2.5521457195715898,-0.956720225741615
-5.202032055869414,0.9962356516558799,1.4370826848606673
2.925687647866322,-1.262840974020221,2.6621206869639837
2.8437492269070437,-1.4982142579216957,1.843386322370026
-1.2614641805491644,-3.2750307332732436,-2.864332766403518
-5.272408896411393,1.0148767268721404,1.4361804121819504
